Data;Otwarcie;Najwyzszy;Najnizszy;Zamkniecie
02.01.2020;66.25;66.25;66.25;66.25
03.01.2020;68.58;68.58;68.58;68.58
06.01.2020;68.9;68.9;68.9;68.9
07.01.2020;68.27;68.27;68.27;68.27
08.01.2020;65.46;65.46;65.46;65.46
09.01.2020;65.32;65.32;65.32;65.32
10.01.2020;64.91;64.91;64.91;64.91
13.01.2020;64.24;64.24;64.24;64.24
14.01.2020;64.57;64.57;64.57;64.57
15.01.2020;64.07;64.07;64.07;64.07
16.01.2020;64.63;64.63;64.63;64.63
17.01.2020;64.86;64.86;64.86;64.86
20.01.2020;65.18;65.18;65.18;65.18
21.01.2020;64.6;64.6;64.6;64.6
22.01.2020;63.2;63.2;63.2;63.2
23.01.2020;62.07;62.07;62.07;62.07
24.01.2020;60.7;60.7;60.7;60.7
27.01.2020;59.33;59.33;59.33;59.33
28.01.2020;59.47;59.47;59.47;59.47
29.01.2020;59.84;59.84;59.84;59.84
30.01.2020;58.35;58.35;58.35;58.35
31.01.2020;56.67;56.67;56.67;56.67
03.02.2020;54.4;54.4;54.4;54.4
04.02.2020;53.94;53.94;53.94;53.94
05.02.2020;55.35;55.35;55.35;55.35
06.02.2020;54.94;54.94;54.94;54.94
07.02.2020;54.5;54.5;54.5;54.5
10.02.2020;53.29;53.29;53.29;53.29
11.02.2020;54.05;54.05;54.05;54.05
12.02.2020;55.79;55.79;55.79;55.79
13.02.2020;56.35;56.35;56.35;56.35
14.02.2020;57.3;57.3;57.3;57.3
18.02.2020;57.78;57.78;57.78;57.78
19.02.2020;59.39;59.39;59.39;59.39
20.02.2020;59.09;59.09;59.09;59.09
21.02.2020;58.33;58.33;58.33;58.33
24.02.2020;56.21;56.21;56.21;56.21
25.02.2020;55.04;55.04;55.04;55.04
26.02.2020;53.38;53.38;53.38;53.38
27.02.2020;51.36;51.36;51.36;51.36
28.02.2020;50;50;50;50
02.03.2020;53.16;53.16;53.16;53.16
03.03.2020;51.72;51.72;51.72;51.72
04.03.2020;51.57;51.57;51.57;51.57
05.03.2020;50.05;50.05;50.05;50.05
06.03.2020;45.45;45.45;45.45;45.45
09.03.2020;33.42;33.42;33.42;33.42
10.03.2020;37.78;37.78;37.78;37.78
11.03.2020;35.84;35.84;35.84;35.84
12.03.2020;32.76;32.76;32.76;32.76
13.03.2020;34.97;34.97;34.97;34.97
16.03.2020;29.78;29.78;29.78;29.78
17.03.2020;28.87;28.87;28.87;28.87
18.03.2020;24.88;24.88;24.88;24.88
19.03.2020;28;28;28;28
20.03.2020;27.21;27.21;27.21;27.21
23.03.2020;27.51;27.51;27.51;27.51
24.03.2020;27.71;27.71;27.71;27.71
25.03.2020;27.51;27.51;27.51;27.51
26.03.2020;26.sie;26.sie;26.sie;26.sie
27.03.2020;25.sty;25.sty;25.sty;25.sty
30.03.2020;22.lip;22.lip;22.lip;22.lip
31.03.2020;25.94;25.94;25.94;25.94
01.04.2020;24.74;24.74;24.74;24.74
02.04.2020;29.94;29.94;29.94;29.94
03.04.2020;34.65;34.65;34.65;34.65
06.04.2020;33.05;33.05;33.05;33.05
07.04.2020;32.44;32.44;32.44;32.44
08.04.2020;32.84;32.84;32.84;32.84
09.04.2020;32.03;32.03;32.03;32.03
13.04.2020;31.74;31.74;31.74;31.74
14.04.2020;29.cze;29.cze;29.cze;29.cze
15.04.2020;27.69;27.69;27.69;27.69
16.04.2020;28.51;28.51;28.51;28.51
17.04.2020;28.34;28.34;28.34;28.34
20.04.2020;26.kwi;26.kwi;26.kwi;26.kwi
21.04.2020;19.maj;19.maj;19.maj;19.maj
22.04.2020;20.68;20.68;20.68;20.68
23.04.2020;21.63;21.63;21.63;21.63
24.04.2020;21.sie;21.sie;21.sie;21.sie
27.04.2020;20.sty;20.sty;20.sty;20.sty
28.04.2020;20.98;20.98;20.98;20.98
29.04.2020;22.69;22.69;22.69;22.69
30.04.2020;25.27;25.27;25.27;25.27
01.05.2020;26.65;26.65;26.65;26.65
04.05.2020;27.lut;27.lut;27.lut;27.lut
05.05.2020;31.95;31.95;31.95;31.95
06.05.2020;29.91;29.91;29.91;29.91
07.05.2020;29.46;29.46;29.46;29.46
08.05.2020;30.88;30.88;30.88;30.88
11.05.2020;29.63;29.63;29.63;29.63
12.05.2020;29.47;29.47;29.47;29.47
13.05.2020;29.19;29.19;29.19;29.19
14.05.2020;31.45;31.45;31.45;31.45
15.05.2020;32.84;32.84;32.84;32.84
18.05.2020;35.57;35.57;35.57;35.57
19.05.2020;34.54;34.54;34.54;34.54
20.05.2020;35.84;35.84;35.84;35.84
21.05.2020;36.06;36.06;36.06;36.06
22.05.2020;35.12;35.12;35.12;35.12
26.05.2020;36.21;36.21;36.21;36.21
27.05.2020;34.7;34.7;34.7;34.7
28.05.2020;35.25;35.25;35.25;35.25
29.05.2020;37.67;37.67;37.67;37.67
01.06.2020;38.32;38.32;38.32;38.32
02.06.2020;39.59;39.59;39.59;39.59
03.06.2020;39.78;39.78;39.78;39.78
04.06.2020;40.01;40.01;40.01;40.01
05.06.2020;42.24;42.24;42.24;42.24
08.06.2020;40.8;40.8;40.8;40.8
09.06.2020;41.16;41.16;41.16;41.16
10.06.2020;41.69;41.69;41.69;41.69
11.06.2020;38.6;38.6;38.6;38.6
12.06.2020;38.74;38.74;38.74;38.74
15.06.2020;39.74;39.74;39.74;39.74
16.06.2020;40.86;40.86;40.86;40.86
17.06.2020;40.67;40.67;40.67;40.67
18.06.2020;41.47;41.47;41.47;41.47
19.06.2020;42.19;42.19;42.19;42.19
22.06.2020;43.08;43.08;43.08;43.08
23.06.2020;42.66;42.66;42.66;42.66
24.06.2020;40.32;40.32;40.32;40.32
25.06.2020;41.1;41.1;41.1;41.1
26.06.2020;41.03;41.03;41.03;41.03
29.06.2020;41.67;41.67;41.67;41.67
30.06.2020;41.27;41.27;41.27;41.27
01.07.2020;41.97;41.97;41.97;41.97
02.07.2020;43.1;43.1;43.1;43.1
06.07.2020;43.01;43.01;43.01;43.01
07.07.2020;43.05;43.05;43.05;43.05
08.07.2020;43.31;43.31;43.31;43.31
09.07.2020;42.37;42.37;42.37;42.37
10.07.2020;43.29;43.29;43.29;43.29
13.07.2020;42.73;42.73;42.73;42.73
14.07.2020;42.86;42.86;42.86;42.86
15.07.2020;43.72;43.72;43.72;43.72
16.07.2020;43.39;43.39;43.39;43.39
17.07.2020;43.13;43.13;43.13;43.13
20.07.2020;43.29;43.29;43.29;43.29
21.07.2020;44.31;44.31;44.31;44.31
22.07.2020;44.29;44.29;44.29;44.29
23.07.2020;43.27;43.27;43.27;43.27
24.07.2020;43.34;43.34;43.34;43.34
27.07.2020;43.44;43.44;43.44;43.44
28.07.2020;43.22;43.22;43.22;43.22
29.07.2020;43.76;43.76;43.76;43.76
30.07.2020;43.03;43.03;43.03;43.03
31.07.2020;43.51;43.51;43.51;43.51
03.08.2020;44.12;44.12;44.12;44.12
04.08.2020;44.38;44.38;44.38;44.38
05.08.2020;45.22;45.22;45.22;45.22
06.08.2020;45.09;45.09;45.09;45.09
07.08.2020;44.32;44.32;44.32;44.32
10.08.2020;45;45;45;45
11.08.2020;44.55;44.55;44.55;44.55
12.08.2020;45.38;45.38;45.38;45.38
13.08.2020;44.96;44.96;44.96;44.96
14.08.2020;44.84;44.84;44.84;44.84
17.08.2020;45.38;45.38;45.38;45.38
18.08.2020;45.46;45.46;45.46;45.46
19.08.2020;45.33;45.33;45.33;45.33
20.08.2020;44.9;44.9;44.9;44.9
21.08.2020;44.34;44.34;44.34;44.34
24.08.2020;45.14;45.14;45.14;45.14
25.08.2020;45.86;45.86;45.86;45.86
26.08.2020;45.63;45.63;45.63;45.63
27.08.2020;45.1;45.1;45.1;45.1
28.08.2020;45.83;45.83;45.83;45.83
31.08.2020;45.27;45.27;45.27;45.27
01.09.2020;45.59;45.59;45.59;45.59
02.09.2020;44.46;44.46;44.46;44.46
03.09.2020;44.04;44.04;44.04;44.04
04.09.2020;42.56;42.56;42.56;42.56
07.09.2020;42.05;42.05;42.05;42.05
08.09.2020;39.78;39.78;39.78;39.78
09.09.2020;40.75;40.75;40.75;40.75
10.09.2020;40.03;40.03;40.03;40.03
11.09.2020;39.81;39.81;39.81;39.81
14.09.2020;39.57;39.57;39.57;39.57
15.09.2020;40.54;40.54;40.54;40.54
16.09.2020;42.26;42.26;42.26;42.26
17.09.2020;43.33;43.33;43.33;43.33
18.09.2020;43.14;43.14;43.14;43.14
21.09.2020;41.43;41.43;41.43;41.43
22.09.2020;41.74;41.74;41.74;41.74
23.09.2020;41.78;41.78;41.78;41.78
24.09.2020;41.93;41.93;41.93;41.93
25.09.2020;41.92;41.92;41.92;41.92
28.09.2020;42.45;42.45;42.45;42.45
29.09.2020;40.96;40.96;40.96;40.96
30.09.2020;42.3;42.3;42.3;42.3
01.10.2020;40.9;40.9;40.9;40.9
02.10.2020;39.26;39.26;39.26;39.26
05.10.2020;41.31;41.31;41.31;41.31
06.10.2020;42.67;42.67;42.67;42.67
07.10.2020;42;42;42;42
08.10.2020;43.34;43.34;43.34;43.34
09.10.2020;42.89;42.89;42.89;42.89
12.10.2020;41.67;41.67;41.67;41.67
13.10.2020;42.44;42.44;42.44;42.44
14.10.2020;43.3;43.3;43.3;43.3
15.10.2020;43.19;43.19;43.19;43.19
16.10.2020;42.9;42.9;42.9;42.9
19.10.2020;42.62;42.62;42.62;42.62
20.10.2020;43.14;43.14;43.14;43.14
21.10.2020;41.74;41.74;41.74;41.74
22.10.2020;42.47;42.47;42.47;42.47
23.10.2020;41.78;41.78;41.78;41.78
26.10.2020;40.46;40.46;40.46;40.46
27.10.2020;41.2;41.2;41.2;41.2
28.10.2020;39.2;39.2;39.2;39.2
29.10.2020;37.59;37.59;37.59;37.59
30.10.2020;37.86;37.86;37.86;37.86
02.11.2020;38.96;38.96;38.96;38.96
03.11.2020;39.68;39.68;39.68;39.68
04.11.2020;41.23;41.23;41.23;41.23
05.11.2020;40.93;40.93;40.93;40.93
06.11.2020;39.45;39.45;39.45;39.45
09.11.2020;42.4;42.4;42.4;42.4
10.11.2020;43.61;43.61;43.61;43.61
11.11.2020;43.8;43.8;43.8;43.8
12.11.2020;43.53;43.53;43.53;43.53
13.11.2020;42.78;42.78;42.78;42.78
16.11.2020;43.82;43.82;43.82;43.82
17.11.2020;43.75;43.75;43.75;43.75
18.11.2020;44.34;44.34;44.34;44.34
19.11.2020;44.11;44.11;44.11;44.11
20.11.2020;44.96;44.96;44.96;44.96
23.11.2020;46.06;46.06;46.06;46.06
24.11.2020;47.9;47.9;47.9;47.9
25.11.2020;48.61;48.61;48.61;48.61
27.11.2020;48.18;48.18;48.18;48.18
30.11.2020;47.59;47.59;47.59;47.59
01.12.2020;47.29;47.29;47.29;47.29
02.12.2020;48.25;48.25;48.25;48.25
03.12.2020;48.71;48.71;48.71;48.71
04.12.2020;49.25;49.25;49.25;49.25
07.12.2020;48.79;48.79;48.79;48.79
08.12.2020;48.84;48.84;48.84;48.84
09.12.2020;48.86;48.86;48.86;48.86
10.12.2020;50.25;50.25;50.25;50.25
11.12.2020;49.97;49.97;49.97;49.97
14.12.2020;50.29;50.29;50.29;50.29
15.12.2020;50.76;50.76;50.76;50.76
16.12.2020;51.08;51.08;51.08;51.08
17.12.2020;51.5;51.5;51.5;51.5
18.12.2020;52.26;52.26;52.26;52.26
21.12.2020;50.89;50.89;50.89;50.89
22.12.2020;50.08;50.08;50.08;50.08
23.12.2020;51.2;51.2;51.2;51.2
24.12.2020;51.29;51.29;51.29;51.29
28.12.2020;50.86;50.86;50.86;50.86
29.12.2020;51.09;51.09;51.09;51.09
30.12.2020;51.34;51.34;51.34;51.34
31.12.2020;51.8;51.8;51.8;51.8
04.01.2021;51.09;51.09;51.09;51.09
05.01.2021;53.6;53.6;53.6;53.6
06.01.2021;54.3;54.3;54.3;54.3
07.01.2021;54.38;54.38;54.38;54.38
08.01.2021;55.99;55.99;55.99;55.99
11.01.2021;55.66;55.66;55.66;55.66
12.01.2021;56.58;56.58;56.58;56.58
13.01.2021;56.06;56.06;56.06;56.06
14.01.2021;56.42;56.42;56.42;56.42
15.01.2021;55.1;55.1;55.1;55.1
19.01.2021;55.9;55.9;55.9;55.9
20.01.2021;56.08;56.08;56.08;56.08
21.01.2021;56.1;56.1;56.1;56.1
22.01.2021;55.41;55.41;55.41;55.41
25.01.2021;55.88;55.88;55.88;55.88
26.01.2021;55.91;55.91;55.91;55.91
27.01.2021;55.56;55.56;55.56;55.56
28.01.2021;55.53;55.53;55.53;55.53
29.01.2021;55.88;55.88;55.88;55.88
01.02.2021;56.35;56.35;56.35;56.35
02.02.2021;57.46;57.46;57.46;57.46
03.02.2021;58.46;58.46;58.46;58.46
04.02.2021;58.84;58.84;58.84;58.84
05.02.2021;59.34;59.34;59.34;59.34
08.02.2021;60.7;60.7;60.7;60.7
09.02.2021;61.09;61.09;61.09;61.09
10.02.2021;61.47;61.47;61.47;61.47
11.02.2021;61.14;61.14;61.14;61.14
12.02.2021;62.43;62.43;62.43;62.43
15.02.2021;63.3;63.3;63.3;63.3
16.02.2021;63.35;63.35;63.35;63.35
17.02.2021;64.34;64.34;64.34;64.34
18.02.2021;63.93;63.93;63.93;63.93
19.02.2021;62.91;62.91;62.91;62.91
22.02.2021;65.24;65.24;65.24;65.24
23.02.2021;65.37;65.37;65.37;65.37
24.02.2021;67.04;67.04;67.04;67.04
25.02.2021;66.88;66.88;66.88;66.88
26.02.2021;66.13;66.13;66.13;66.13
01.03.2021;63.69;63.69;63.69;63.69
02.03.2021;62.7;62.7;62.7;62.7
03.03.2021;64.07;64.07;64.07;64.07
04.03.2021;66.74;66.74;66.74;66.74
05.03.2021;69.36;69.36;69.36;69.36
08.03.2021;68.24;68.24;68.24;68.24
09.03.2021;67.52;67.52;67.52;67.52
10.03.2021;67.9;67.9;67.9;67.9
11.03.2021;69.63;69.63;69.63;69.63
12.03.2021;69.22;69.22;69.22;69.22
15.03.2021;68.88;68.88;68.88;68.88
16.03.2021;68.39;68.39;68.39;68.39
17.03.2021;68;68;68;68
18.03.2021;63.28;63.28;63.28;63.28
19.03.2021;64.53;64.53;64.53;64.53
22.03.2021;64.62;64.62;64.62;64.62
23.03.2021;60.79;60.79;60.79;60.79
24.03.2021;64.41;64.41;64.41;64.41
25.03.2021;61.95;61.95;61.95;61.95
26.03.2021;64.57;64.57;64.57;64.57
29.03.2021;64.98;64.98;64.98;64.98
30.03.2021;64.14;64.14;64.14;64.14
31.03.2021;63.54;63.54;63.54;63.54
01.04.2021;64.86;64.86;64.86;64.86
05.04.2021;62.15;62.15;62.15;62.15
06.04.2021;62.74;62.74;62.74;62.74
07.04.2021;62.95;62.95;62.95;62.95
08.04.2021;63.2;63.2;63.2;63.2
09.04.2021;62.95;62.95;62.95;62.95
12.04.2021;63.28;63.28;63.28;63.28
13.04.2021;63.67;63.67;63.67;63.67
14.04.2021;66.58;66.58;66.58;66.58
15.04.2021;66.94;66.94;66.94;66.94
16.04.2021;66.77;66.77;66.77;66.77
19.04.2021;67.17;67.17;67.17;67.17
20.04.2021;66.57;66.57;66.57;66.57
21.04.2021;65.32;65.32;65.32;65.32
22.04.2021;65.64;65.64;65.64;65.64
23.04.2021;66.11;66.11;66.11;66.11
26.04.2021;65.65;65.65;65.65;65.65
27.04.2021;66.42;66.42;66.42;66.42
28.04.2021;67.27;67.27;67.27;67.27
29.04.2021;68.56;68.56;68.56;68.56
30.04.2021;67.25;67.25;67.25;67.25
03.05.2021;67.56;67.56;67.56;67.56
04.05.2021;68.88;68.88;68.88;68.88
05.05.2021;68.96;68.96;68.96;68.96
06.05.2021;68.09;68.09;68.09;68.09
07.05.2021;68.28;68.28;68.28;68.28
10.05.2021;68.32;68.32;68.32;68.32
11.05.2021;68.55;68.55;68.55;68.55
12.05.2021;69.32;69.32;69.32;69.32
13.05.2021;67.05;67.05;67.05;67.05
14.05.2021;68.71;68.71;68.71;68.71
17.05.2021;69.46;69.46;69.46;69.46
18.05.2021;68.71;68.71;68.71;68.71
19.05.2021;66.66;66.66;66.66;66.66
20.05.2021;65.11;65.11;65.11;65.11
21.05.2021;66.44;66.44;66.44;66.44
24.05.2021;68.46;68.46;68.46;68.46
25.05.2021;68.65;68.65;68.65;68.65
26.05.2021;68.87;68.87;68.87;68.87
27.05.2021;69.46;69.46;69.46;69.46
28.05.2021;69.63;69.63;69.63;69.63
01.06.2021;70.25;70.25;70.25;70.25
02.06.2021;71.2;71.2;71.2;71.2
03.06.2021;71.35;71.35;71.35;71.35
04.06.2021;71.89;71.89;71.89;71.89
07.06.2021;71.49;71.49;71.49;71.49
08.06.2021;72.22;72.22;72.22;72.22
09.06.2021;72.22;72.22;72.22;72.22
10.06.2021;72.52;72.52;72.52;72.52
11.06.2021;72.69;72.69;72.69;72.69
14.06.2021;72.86;72.86;72.86;72.86
15.06.2021;73.99;73.99;73.99;73.99
16.06.2021;73.86;73.86;73.86;73.86
24.06.2021;75.56;75.56;75.56;75.56
25.06.2021;76.18;76.18;76.18;76.18
28.06.2021;74.68;74.68;74.68;74.68
29.06.2021;74.76;74.76;74.76;74.76
30.06.2021;75.13;75.13;75.13;75.13
01.07.2021;75.84;75.84;75.84;75.84
02.07.2021;76.17;76.17;76.17;76.17
06.07.2021;74.53;74.53;74.53;74.53
07.07.2021;73.43;73.43;73.43;73.43
08.07.2021;74.12;74.12;74.12;74.12
09.07.2021;75.55;75.55;75.55;75.55
12.07.2021;75.16;75.16;75.16;75.16
13.07.2021;76.49;76.49;76.49;76.49
14.07.2021;74.76;74.76;74.76;74.76
15.07.2021;73.47;73.47;73.47;73.47
16.07.2021;73.59;73.59;73.59;73.59
19.07.2021;68.62;68.62;68.62;68.62
20.07.2021;69.35;69.35;69.35;69.35
21.07.2021;72.23;72.23;72.23;72.23
22.07.2021;73.79;73.79;73.79;73.79
23.07.2021;74.1;74.1;74.1;74.1
26.07.2021;74.5;74.5;74.5;74.5
27.07.2021;74.48;74.48;74.48;74.48
28.07.2021;74.74;74.74;74.74;74.74
29.07.2021;76.05;76.05;76.05;76.05
30.07.2021;76.33;76.33;76.33;76.33
02.08.2021;72.89;72.89;72.89;72.89
03.08.2021;72.41;72.41;72.41;72.41
04.08.2021;70.38;70.38;70.38;70.38
05.08.2021;71.29;71.29;71.29;71.29
06.08.2021;70.7;70.7;70.7;70.7
09.08.2021;69.04;69.04;69.04;69.04
10.08.2021;70.63;70.63;70.63;70.63
11.08.2021;71.44;71.44;71.44;71.44
12.08.2021;71.31;71.31;71.31;71.31
