Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2016-05-10,0.0421292,0.0422051,0.0420389,0.0420884
2016-05-11,0.0420824,0.0423578,0.0420776,0.0422833
2016-05-12,0.0422765,0.0422971,0.0420836,0.0421095
2016-05-13,0.0420999,0.0421159,0.0417605,0.0418724
2016-05-16,0.0418372,0.0419715,0.0418265,0.0418882
2016-05-17,0.0418771,0.0419792,0.0418331,0.0418689
2016-05-18,0.0418659,0.0418871,0.0415039,0.0415146
2016-05-19,0.0415127,0.0415538,0.0413753,0.0414595
2016-05-20,0.0414525,0.0415654,0.0414376,0.0414828
2016-05-23,0.0415031,0.0415856,0.0413938,0.0414998
2016-05-24,0.0415012,0.0415231,0.0411936,0.0412152
2016-05-25,0.0412162,0.0413218,0.0411812,0.04128
2016-05-26,0.0412899,0.0414955,0.0412642,0.0414176
2016-05-27,0.0414156,0.041436,0.0411167,0.0411167
2016-05-30,0.0411303,0.0412443,0.0410711,0.0412186
2016-05-31,0.0412123,0.0413457,0.0411648,0.041198
2016-06-01,0.0411892,0.0414154,0.0411318,0.0413912
2016-06-02,0.041387,0.0414958,0.0412528,0.0412705
2016-06-03,0.0412752,0.0420143,0.0412138,0.0420143
2016-06-06,0.042058,0.0421503,0.041934,0.0420283
2016-06-07,0.0420226,0.042112,0.0419669,0.0420366
2016-06-08,0.0420334,0.0422246,0.0420226,0.0421654
2016-06-09,0.0421936,0.0422449,0.0418429,0.0418804
2016-06-10,0.0418734,0.0418931,0.0416219,0.0416545
2016-06-13,0.041623,0.0418144,0.0415719,0.0417718
2016-06-14,0.0417615,0.041801,0.0413575,0.0414252
2016-06-15,0.0414273,0.0416939,0.041365,0.041573
2016-06-16,0.041583,0.041707,0.0411232,0.041469
2016-06-17,0.0414804,0.0417223,0.0414463,0.0416623
2016-06-20,0.0418277,0.0420629,0.0417765,0.0418083
2016-06-21,0.0418032,0.041947,0.0415403,0.0415806
2016-06-22,0.0415526,0.0418443,0.0415174,0.0417495
2016-06-23,0.0418647,0.0421891,0.0418153,0.0420845
2016-06-24,0.0422055,0.0422055,0.0403036,0.0408954
2016-06-27,0.040735,0.0408797,0.0403952,0.0405897
2016-06-28,0.0405752,0.0409378,0.0405257,0.0407286
2016-06-29,0.0408253,0.0410652,0.0406883,0.0410388
2016-06-30,0.0410479,0.0411443,0.04078,0.0410182
2016-07-01,0.0410063,0.0411726,0.0409021,0.0410848
2016-07-04,0.0410725,0.041223,0.0409792,0.0412026
2016-07-05,0.041186,0.0412483,0.040901,0.0409544
2016-07-06,0.0409185,0.0410605,0.0407569,0.0410184
2016-07-07,0.040997,0.0410415,0.0408682,0.0409135
2016-07-08,0.0409179,0.041027,0.0407538,0.0408993
2016-07-11,0.0408888,0.0409509,0.0407731,0.0408883
2016-07-12,0.0409003,0.0411259,0.0408749,0.0409221
2016-07-13,0.0409272,0.0411328,0.0408442,0.0410272
2016-07-14,0.0410529,0.0412967,0.0410443,0.0411198
2016-07-15,0.0411096,0.0412415,0.0409057,0.0409576
2016-07-18,0.0408868,0.0410061,0.0408483,0.0409808
2016-07-19,0.0409823,0.0410223,0.0407198,0.0407852
2016-07-20,0.040782,0.0407945,0.0406497,0.0407647
2016-07-21,0.0407398,0.0408988,0.0406564,0.0407982
2016-07-22,0.0407927,0.040847,0.0405497,0.0406118
2016-07-25,0.0406053,0.0406906,0.0405356,0.0406818
2016-07-26,0.040679,0.0407819,0.0406279,0.0406435
2016-07-27,0.0406569,0.0409149,0.0405849,0.0409149
2016-07-28,0.0408836,0.0411303,0.0408792,0.0409661
2016-07-29,0.0409618,0.0413943,0.0409574,0.0413649
2016-08-01,0.0413685,0.0413835,0.0412776,0.0413039
2016-08-02,0.0413061,0.0415559,0.0413049,0.0415232
2016-08-03,0.0415132,0.0415146,0.0412278,0.041256
2016-08-04,0.0412557,0.0412752,0.0411301,0.0411841
2016-08-05,0.0411795,0.0413029,0.0408863,0.0410307
2016-08-08,0.041024,0.0410946,0.0409734,0.0410233
2016-08-09,0.0410147,0.041156,0.0409656,0.0411467
2016-08-10,0.0411347,0.0414039,0.0411325,0.0413397
2016-08-11,0.0413683,0.04139,0.0412092,0.041213
2016-08-12,0.0412094,0.0415234,0.0411977,0.0413059
2016-08-15,0.0413307,0.0414554,0.0412819,0.0413883
2016-08-16,0.0413926,0.0418449,0.0413674,0.041735
2016-08-17,0.0417216,0.0418652,0.0416491,0.0417906
2016-08-18,0.0417727,0.0420613,0.0417648,0.0420232
2016-08-19,0.0420122,0.0420371,0.0418377,0.0419259
2016-08-22,0.0418776,0.0419173,0.0417162,0.041898
2016-08-23,0.0418959,0.0420135,0.04183,0.0418431
2016-08-24,0.0418401,0.0418636,0.0416179,0.041683
2016-08-25,0.0416875,0.0417987,0.0416684,0.0417587
2016-08-26,0.0417592,0.04194,0.0413852,0.0414322
2016-08-29,0.0414,0.0414774,0.041303,0.0414067
2016-08-30,0.0413885,0.0414202,0.0411865,0.0412201
2016-08-31,0.0412358,0.0413046,0.0411612,0.0412785
2016-09-01,0.0412909,0.0414669,0.0411785,0.0414357
2016-09-02,0.0414377,0.0416055,0.0412725,0.041289
2016-09-05,0.0412763,0.0413817,0.0412322,0.0412604
2016-09-06,0.0412538,0.0416762,0.0412342,0.0416594
2016-09-07,0.0416373,0.0416856,0.0415569,0.0415937
2016-09-08,0.0415942,0.0419041,0.0415797,0.0416778
2016-09-09,0.0416905,0.0417603,0.0414652,0.0415517
2016-09-12,0.0415825,0.04167,0.041496,0.0415749
2016-09-13,0.0415733,0.0416516,0.0414623,0.0415126
2016-09-14,0.0415079,0.0417105,0.0414915,0.0416275
2016-09-15,0.0416311,0.0417181,0.0415196,0.041602
2016-09-16,0.0416041,0.0416306,0.041265,0.0412865
2016-09-19,0.04128,0.0414338,0.0412742,0.0413519
2016-09-20,0.041364,0.0414812,0.0412631,0.0412647
2016-09-21,0.0412722,0.0414195,0.0411677,0.0414163
2016-09-22,0.0414118,0.0416504,0.04135,0.0414771
2016-09-23,0.041476,0.041598,0.0414276,0.0415562
2016-09-26,0.0415635,0.0417336,0.0415344,0.0416441
2016-09-27,0.0416533,0.0416611,0.0414202,0.04151
2016-09-28,0.0415182,0.0415783,0.0413822,0.0415126
2016-09-29,0.0415112,0.0416183,0.0414406,0.0415312
2016-09-30,0.0415205,0.0416186,0.0412817,0.0415757
2016-10-03,0.0415889,0.041606,0.0414769,0.0414908
2016-10-04,0.0414886,0.0415814,0.0412261,0.0414668
2016-10-05,0.0414704,0.0415693,0.0414159,0.0414702
2016-10-06,0.0414779,0.0414969,0.0412339,0.0412783
2016-10-07,0.041257,0.0414549,0.0411017,0.0414417
2016-10-10,0.0413974,0.0414491,0.0411936,0.0412164
2016-10-11,0.0412245,0.0412439,0.0408941,0.0409122
2016-10-12,0.0409033,0.0409586,0.0407262,0.0407307
2016-10-13,0.040735,0.0409226,0.0406592,0.0409177
2016-10-14,0.0408926,0.040919,0.0406035,0.0406035
2016-10-17,0.0405963,0.0407355,0.0405783,0.040702
2016-10-18,0.0407043,0.040798,0.0406034,0.0406355
2016-10-19,0.0406312,0.0407204,0.0405464,0.0406101
